Category,ID,X,Y
Alpha,0a759680-5bb7-11ed-9143-085bd6358b67,7029,6652
Delta,0a7596ae-5bb7-11ed-a40f-085bd6358b67,8991,9536
Alpha,0a7596dd-5bb7-11ed-8240-085bd6358b67,4751,5663
Alpha,0a75970d-5bb7-11ed-81b0-085bd6358b67,4133,3199
Gamma,0a759740-5bb7-11ed-b94a-085bd6358b67,7465,8083
Alpha,0a759770-5bb7-11ed-b799-085bd6358b67,1823,3403
Delta,0a75979f-5bb7-11ed-8165-085bd6358b67,8255,1244
Beta,0a7597d3-5bb7-11ed-9126-085bd6358b67,8084,6538
Alpha,0a759803-5bb7-11ed-a93b-085bd6358b67,1215,8125
Beta,0a759832-5bb7-11ed-a529-085bd6358b67,7319,6927
Alpha,0a759860-5bb7-11ed-a7b4-085bd6358b67,1990,3119
Delta,0a75988e-5bb7-11ed-818a-085bd6358b67,2700,9067
Alpha,0a7598be-5bb7-11ed-b5a6-085bd6358b67,4932,9099
Alpha,0a7598ed-5bb7-11ed-b217-085bd6358b67,405,3673
Gamma,0a75991c-5bb7-11ed-a797-085bd6358b67,2701,3767
Beta,0a759954-5bb7-11ed-946c-085bd6358b67,9777,8898
Delta,0a759983-5bb7-11ed-9e39-085bd6358b67,190,9195
Delta,0a7599b1-5bb7-11ed-b2e1-085bd6358b67,3484,2016
Gamma,0a7599e4-5bb7-11ed-a553-085bd6358b67,4343,9660
Beta,0a759a13-5bb7-11ed-83d5-085bd6358b67,6645,2879
Alpha,0a759a43-5bb7-11ed-8364-085bd6358b67,2366,9840
Alpha,0a759a73-5bb7-11ed-a5df-085bd6358b67,2677,4145
Delta,0a759aa4-5bb7-11ed-be5b-085bd6358b67,3555,7241
Delta,0a759ad2-5bb7-11ed-a5cd-085bd6358b67,2993,9427
Alpha,0a759b00-5bb7-11ed-96f9-085bd6358b67,9130,8533
Beta,0a759b2f-5bb7-11ed-a63a-085bd6358b67,9753,3658
Delta,0a759b60-5bb7-11ed-adab-085bd6358b67,6685,7379
Beta,0a759b90-5bb7-11ed-8854-085bd6358b67,2486,9829
Gamma,0a759bbf-5bb7-11ed-9005-085bd6358b67,3728,9826
Gamma,0a759bed-5bb7-11ed-b95c-085bd6358b67,7921,5231
Gamma,0a759c1c-5bb7-11ed-a4d3-085bd6358b67,8276,1685
Beta,0a759c4b-5bb7-11ed-8912-085bd6358b67,8216,8321
Alpha,0a759c79-5bb7-11ed-9d54-085bd6358b67,3882,3424
Gamma,0a759caa-5bb7-11ed-a461-085bd6358b67,897,2204
Beta,0a759cd8-5bb7-11ed-8f15-085bd6358b67,6150,4811
Alpha,0a759d08-5bb7-11ed-9d6f-085bd6358b67,6715,8090
Alpha,0a759d37-5bb7-11ed-89da-085bd6358b67,405,9310
Delta,0a759d66-5bb7-11ed-ba10-085bd6358b67,9133,7334
Beta,0a759da5-5bb7-11ed-a2bf-085bd6358b67,4357,2103
Delta,0a759dd5-5bb7-11ed-9dbd-085bd6358b67,376,4339
Gamma,0a759e05-5bb7-11ed-acba-085bd6358b67,1771,6643
Alpha,0a759e36-5bb7-11ed-a22d-085bd6358b67,3983,1401
Gamma,0a759e70-5bb7-11ed-8cc5-085bd6358b67,4604,4857
Beta,0a759ea2-5bb7-11ed-a57e-085bd6358b67,1575,1130
Alpha,0a759ed6-5bb7-11ed-b30d-085bd6358b67,7641,5714
Beta,0a759f11-5bb7-11ed-8f5d-085bd6358b67,7795,431
Beta,0a759f3f-5bb7-11ed-9884-085bd6358b67,8412,4196
Delta,0a759f7a-5bb7-11ed-bba1-085bd6358b67,4045,822
Gamma,0a759fa9-5bb7-11ed-b2e3-085bd6358b67,6423,4615
Alpha,0a759fda-5bb7-11ed-9fb7-085bd6358b67,4569,6755
Delta,0a75a008-5bb7-11ed-a79b-085bd6358b67,8520,2819
Delta,0a75a037-5bb7-11ed-b007-085bd6358b67,2880,3548
Delta,0a75a066-5bb7-11ed-8f26-085bd6358b67,2027,681
Delta,0a75a095-5bb7-11ed-8dc3-085bd6358b67,6061,8521
Delta,0a75a0c3-5bb7-11ed-a55d-085bd6358b67,1359,2666
Delta,0a75a0f2-5bb7-11ed-9053-085bd6358b67,9341,1466
Delta,0a75a121-5bb7-11ed-95dd-085bd6358b67,7004,8290
Beta,0a75a151-5bb7-11ed-9882-085bd6358b67,2083,6061
Beta,0a75a17f-5bb7-11ed-b72b-085bd6358b67,7239,7191
Gamma,0a75a1af-5bb7-11ed-881c-085bd6358b67,6697,3694
Gamma,0a75a1e1-5bb7-11ed-9785-085bd6358b67,810,9861
Gamma,0a75a20f-5bb7-11ed-b8bf-085bd6358b67,2853,1240
Gamma,0a75a23e-5bb7-11ed-be42-085bd6358b67,8272,5730
Gamma,0a75a26e-5bb7-11ed-9031-085bd6358b67,6913,8074
Delta,0a75a29d-5bb7-11ed-90bb-085bd6358b67,4465,3835
Beta,0a75a2ce-5bb7-11ed-8d04-085bd6358b67,5081,6509
Beta,0a75a300-5bb7-11ed-ba5d-085bd6358b67,6844,1073
Alpha,0a75a32e-5bb7-11ed-a8a3-085bd6358b67,160,8240
Alpha,0a75a35c-5bb7-11ed-aab2-085bd6358b67,1861,3197
Delta,0a75a38a-5bb7-11ed-9289-085bd6358b67,1043,5353
Beta,0a75a3bb-5bb7-11ed-8aaf-085bd6358b67,2777,1489
Delta,0a75a3f8-5bb7-11ed-9226-085bd6358b67,3580,3723
Delta,0a75a42b-5bb7-11ed-8686-085bd6358b67,6922,2867
Gamma,0a75a45b-5bb7-11ed-bc14-085bd6358b67,3883,1454
Delta,0a75a48b-5bb7-11ed-aa4d-085bd6358b67,8497,4657
Beta,0a75a4bb-5bb7-11ed-8b3d-085bd6358b67,3483,6687
Beta,0a75a4eb-5bb7-11ed-9980-085bd6358b67,5394,8899
Gamma,0a75a519-5bb7-11ed-a6ef-085bd6358b67,5070,7491
Gamma,0a75a553-5bb7-11ed-8c2e-085bd6358b67,2461,9069
Beta,0a75a582-5bb7-11ed-97f0-085bd6358b67,4154,5433
Delta,0a75a5bd-5bb7-11ed-8041-085bd6358b67,94,5153
Delta,0a75a5ef-5bb7-11ed-b715-085bd6358b67,6104,4051
Delta,0a75a621-5bb7-11ed-b679-085bd6358b67,7765,2466
Gamma,0a75a651-5bb7-11ed-9f19-085bd6358b67,3913,7540
Alpha,0a75a67f-5bb7-11ed-8b6b-085bd6358b67,4561,1964
Gamma,0a75a6b2-5bb7-11ed-817a-085bd6358b67,1163,9907
Beta,0a75a6e2-5bb7-11ed-92a8-085bd6358b67,2899,8756
Gamma,0a75a710-5bb7-11ed-80d4-085bd6358b67,4142,8635
Beta,0a75a741-5bb7-11ed-a1bb-085bd6358b67,5356,583
Alpha,0a75a771-5bb7-11ed-bd49-085bd6358b67,7255,8989
Beta,0a75a7a0-5bb7-11ed-a217-085bd6358b67,7634,7486
Alpha,0a75a7cf-5bb7-11ed-8833-085bd6358b67,9906,4902
Beta,0a75a7fe-5bb7-11ed-be70-085bd6358b67,3386,9878
Alpha,0a75a82f-5bb7-11ed-949e-085bd6358b67,7736,5920
Alpha,0a75a860-5bb7-11ed-a5fe-085bd6358b67,2711,9033
Beta,0a75a890-5bb7-11ed-b0da-085bd6358b67,5658,620
Gamma,0a75a8c3-5bb7-11ed-b620-085bd6358b67,9217,9971
Alpha,0a75a8f1-5bb7-11ed-aa07-085bd6358b67,7837,2773
Beta,0a75a91f-5bb7-11ed-a435-085bd6358b67,8963,2585
Alpha,0a75a94e-5bb7-11ed-b133-085bd6358b67,6213,661
Alpha,0a75a97d-5bb7-11ed-99b9-085bd6358b67,3089,945
Gamma,0a75a9af-5bb7-11ed-bad2-085bd6358b67,5425,2281
Delta,0a75a9dd-5bb7-11ed-a663-085bd6358b67,3346,8096
Beta,0a75aa0d-5bb7-11ed-a30a-085bd6358b67,7457,767
Delta,0a75aa3b-5bb7-11ed-a3d8-085bd6358b67,3101,8877
Beta,0a75aa6a-5bb7-11ed-8e7e-085bd6358b67,8572,3526
Alpha,0a75aa9a-5bb7-11ed-837c-085bd6358b67,6479,1050
Gamma,0a75aaca-5bb7-11ed-a969-085bd6358b67,6165,4092
Delta,0a75aafa-5bb7-11ed-93cc-085bd6358b67,1126,3079
Alpha,0a75ab2b-5bb7-11ed-85dd-085bd6358b67,1575,1040
Delta,0a75ab67-5bb7-11ed-bef8-085bd6358b67,6255,2195
Gamma,0a75ab97-5bb7-11ed-a989-085bd6358b67,6060,5762
Delta,0a75abc8-5bb7-11ed-ac5c-085bd6358b67,7142,9330
Delta,0a75abfc-5bb7-11ed-97af-085bd6358b67,7586,8526
Alpha,0a75ac2b-5bb7-11ed-a832-085bd6358b67,1086,1713
Gamma,0a75ac59-5bb7-11ed-975b-085bd6358b67,2272,8889
Beta,0a75ac89-5bb7-11ed-a13c-085bd6358b67,5502,5181
Beta,0a75acb9-5bb7-11ed-aafa-085bd6358b67,4213,8889
Delta,0a75ace7-5bb7-11ed-b355-085bd6358b67,6522,134
Delta,0a75ad16-5bb7-11ed-aa0c-085bd6358b67,8973,2071
Gamma,0a75ad44-5bb7-11ed-86c9-085bd6358b67,4333,4817
Beta,0a75ad74-5bb7-11ed-87ad-085bd6358b67,5860,1740
Gamma,0a75ada3-5bb7-11ed-a243-085bd6358b67,5279,1914
Beta,0a75addd-5bb7-11ed-9e63-085bd6358b67,3863,1910
Gamma,0a75ae10-5bb7-11ed-8de8-085bd6358b67,7530,9854
Alpha,0a75ae40-5bb7-11ed-8164-085bd6358b67,6632,7701
Delta,0a75ae70-5bb7-11ed-b341-085bd6358b67,2361,7706
Beta,0a75ae9f-5bb7-11ed-93d3-085bd6358b67,4142,7476
Beta,0a75aecf-5bb7-11ed-b8b3-085bd6358b67,3756,2915
Gamma,0a75aefe-5bb7-11ed-8d3e-085bd6358b67,1820,6539
Beta,0a75af2d-5bb7-11ed-af50-085bd6358b67,5594,9166
Delta,0a75af67-5bb7-11ed-b6c4-085bd6358b67,2052,8200
Gamma,0a75af97-5bb7-11ed-ad41-085bd6358b67,5250,4208
Delta,0a75afc5-5bb7-11ed-9675-085bd6358b67,6163,9856
Gamma,0a75aff5-5bb7-11ed-a47d-085bd6358b67,6992,8582
Beta,0a75b025-5bb7-11ed-ab86-085bd6358b67,1672,3756
Delta,0a75b055-5bb7-11ed-b04f-085bd6358b67,9009,4031
Beta,0a75b085-5bb7-11ed-b0ca-085bd6358b67,6855,5971
Gamma,0a75b0b4-5bb7-11ed-ba4e-085bd6358b67,3817,4001
Alpha,0a75b0e7-5bb7-11ed-a8e8-085bd6358b67,9972,3544
Alpha,0a75b119-5bb7-11ed-a9f3-085bd6358b67,1726,348
Beta,0a75b154-5bb7-11ed-8fd0-085bd6358b67,7966,6041
Delta,0a75b184-5bb7-11ed-bf8a-085bd6358b67,2063,5143
Delta,0a75b1b3-5bb7-11ed-a6df-085bd6358b67,8791,3121
Alpha,0a75b1e3-5bb7-11ed-ba2b-085bd6358b67,8428,1747
Beta,0a75b212-5bb7-11ed-880b-085bd6358b67,9198,1282
Alpha,0a75b244-5bb7-11ed-9460-085bd6358b67,4514,8416
Alpha,0a75b273-5bb7-11ed-aace-085bd6358b67,6756,7951
Delta,0a75b2a8-5bb7-11ed-856b-085bd6358b67,4927,4948
Alpha,0a75b2d8-5bb7-11ed-8349-085bd6358b67,3291,1808
Beta,0a75b306-5bb7-11ed-8714-085bd6358b67,3558,1221
Beta,0a75b336-5bb7-11ed-9232-085bd6358b67,1567,1082
Gamma,0a75b364-5bb7-11ed-80bf-085bd6358b67,8363,5320
Beta,0a75b395-5bb7-11ed-ad78-085bd6358b67,3750,5101
Beta,0a75b3c6-5bb7-11ed-a339-085bd6358b67,6355,7019
Gamma,0a75b401-5bb7-11ed-8815-085bd6358b67,1689,3362
Beta,0a75b433-5bb7-11ed-abaa-085bd6358b67,1739,7094
Gamma,0a75b463-5bb7-11ed-bcc5-085bd6358b67,7671,2643
Gamma,0a75b494-5bb7-11ed-84e9-085bd6358b67,174,1044
Delta,0a75b4c5-5bb7-11ed-aebb-085bd6358b67,6718,3251
Beta,0a75b4f4-5bb7-11ed-ae52-085bd6358b67,6397,9392
Alpha,0a75b524-5bb7-11ed-a867-085bd6358b67,5886,9576
Alpha,0a75b554-5bb7-11ed-90ad-085bd6358b67,3771,2860
Beta,0a75b588-5bb7-11ed-80f6-085bd6358b67,3489,3691
Delta,0a75b5b9-5bb7-11ed-ab35-085bd6358b67,5259,4425
Beta,0a75b5f3-5bb7-11ed-b8cc-085bd6358b67,6112,61
Gamma,0a75b623-5bb7-11ed-8c6a-085bd6358b67,1222,9817
Gamma,0a75b654-5bb7-11ed-9ee4-085bd6358b67,6538,2156
Gamma,0a75b683-5bb7-11ed-bc05-085bd6358b67,7288,2987
Delta,0a75b6b3-5bb7-11ed-bc46-085bd6358b67,7992,842
Alpha,0a75b6e5-5bb7-11ed-9b6e-085bd6358b67,4934,4650
Beta,0a75b715-5bb7-11ed-947a-085bd6358b67,3367,5795
Beta,0a75b744-5bb7-11ed-89d3-085bd6358b67,1177,9663
Beta,0a75b788-5bb7-11ed-b924-085bd6358b67,2023,1944
Delta,0a75b7b8-5bb7-11ed-8ca5-085bd6358b67,4976,5785
Delta,0a75b7e6-5bb7-11ed-8537-085bd6358b67,6742,1312
Alpha,0a75b818-5bb7-11ed-a821-085bd6358b67,7303,3758
Delta,0a75b849-5bb7-11ed-8f50-085bd6358b67,2092,8510
Gamma,0a75b878-5bb7-11ed-b25b-085bd6358b67,6910,8682
Gamma,0a75b8a8-5bb7-11ed-ba88-085bd6358b67,4846,1692
Alpha,0a75b8d7-5bb7-11ed-8af0-085bd6358b67,6045,620
Delta,0a75b907-5bb7-11ed-806d-085bd6358b67,5135,8539
Delta,0a75b937-5bb7-11ed-bc18-085bd6358b67,820,2246
Alpha,0a75b967-5bb7-11ed-bd7e-085bd6358b67,1495,18
Alpha,0a75b997-5bb7-11ed-aadd-085bd6358b67,9505,7409
Gamma,0a75b9c7-5bb7-11ed-8f55-085bd6358b67,8926,6126
Gamma,0a75b9f7-5bb7-11ed-8d09-085bd6358b67,8085,4349
Alpha,0a75ba26-5bb7-11ed-b3dc-085bd6358b67,1078,2733
Alpha,0a75ba54-5bb7-11ed-a5ef-085bd6358b67,5269,8887
Beta,0a75ba85-5bb7-11ed-9e2b-085bd6358b67,1423,2241
Gamma,0a75bab4-5bb7-11ed-93bb-085bd6358b67,3810,9508
Beta,0a75bae3-5bb7-11ed-ad84-085bd6358b67,5149,5367
Gamma,0a75bb13-5bb7-11ed-ac7b-085bd6358b67,4458,4828
Delta,0a75bb44-5bb7-11ed-9e37-085bd6358b67,1407,2072
Alpha,0a75bb74-5bb7-11ed-bbf5-085bd6358b67,3553,6455
Beta,0a75bba3-5bb7-11ed-8014-085bd6358b67,9771,9229
Alpha,0a75bbd2-5bb7-11ed-b269-085bd6358b67,3506,4083
Beta,0a75bc01-5bb7-11ed-b89c-085bd6358b67,6475,4411
Delta,0a75bc32-5bb7-11ed-b574-085bd6358b67,9330,7354
Beta,0a75bc61-5bb7-11ed-b3ab-085bd6358b67,2050,3318
Delta,0a75bc92-5bb7-11ed-9018-085bd6358b67,9698,9921
Delta,0a75bcc1-5bb7-11ed-8a74-085bd6358b67,812,21
Alpha,0a75bcef-5bb7-11ed-b912-085bd6358b67,7307,2454
Gamma,0a75bd22-5bb7-11ed-a85c-085bd6358b67,1802,4087
Beta,0a75bd5d-5bb7-11ed-9320-085bd6358b67,8122,154
Delta,0a75bd8d-5bb7-11ed-9c1c-085bd6358b67,9614,8987
Gamma,0a75bdc1-5bb7-11ed-96cf-085bd6358b67,3707,2155
Alpha,0a75bdf2-5bb7-11ed-a040-085bd6358b67,5299,4199
Gamma,0a75be30-5bb7-11ed-88e3-085bd6358b67,5406,5230
Alpha,0a75be65-5bb7-11ed-a17a-085bd6358b67,2186,3574
Alpha,0a75be95-5bb7-11ed-8ea3-085bd6358b67,330,420
Alpha,0a75bec9-5bb7-11ed-8184-085bd6358b67,4362,5432
Delta,0a75bef7-5bb7-11ed-8144-085bd6358b67,4165,2203
Beta,0a75bf28-5bb7-11ed-8df9-085bd6358b67,1025,64
Delta,0a75bf58-5bb7-11ed-91b2-085bd6358b67,6062,7494
Beta,0a75bf86-5bb7-11ed-8409-085bd6358b67,5211,1844
Beta,0a75bfb6-5bb7-11ed-9e1c-085bd6358b67,7315,153
Gamma,0a75bfe5-5bb7-11ed-9bc2-085bd6358b67,6936,2960
Alpha,0a75c014-5bb7-11ed-8da5-085bd6358b67,736,1670
Beta,0a75c043-5bb7-11ed-a40b-085bd6358b67,3042,2907
Gamma,0a75c074-5bb7-11ed-bc17-085bd6358b67,6076,3731
Delta,0a75c0a4-5bb7-11ed-9271-085bd6358b67,464,224
Alpha,0a75c0d2-5bb7-11ed-95a7-085bd6358b67,6174,7811
Gamma,0a75c101-5bb7-11ed-b6e7-085bd6358b67,9860,8458
Beta,0a75c12f-5bb7-11ed-9a00-085bd6358b67,4005,6428
Delta,0a75c15f-5bb7-11ed-af9c-085bd6358b67,4174,4466
Alpha,0a75c190-5bb7-11ed-821d-085bd6358b67,1681,3555
Gamma,0a75c1bf-5bb7-11ed-9f13-085bd6358b67,9189,6575
Gamma,0a75c1ef-5bb7-11ed-b99b-085bd6358b67,6269,4302
Beta,0a75c21e-5bb7-11ed-a538-085bd6358b67,759,8923
Alpha,0a75c24d-5bb7-11ed-ad11-085bd6358b67,7018,1387
Alpha,0a75c27d-5bb7-11ed-8b4b-085bd6358b67,1124,7518
Gamma,0a75c2ac-5bb7-11ed-8379-085bd6358b67,7366,369
Alpha,0a75c2dd-5bb7-11ed-acb6-085bd6358b67,9185,4255
Delta,0a75c30c-5bb7-11ed-b0dc-085bd6358b67,2624,3649
Gamma,0a75c33e-5bb7-11ed-817e-085bd6358b67,5536,8918
Delta,0a75c377-5bb7-11ed-ab81-085bd6358b67,2745,7164
Beta,0a75c3a7-5bb7-11ed-9410-085bd6358b67,9428,4728
Alpha,0a75c3d6-5bb7-11ed-81f8-085bd6358b67,8920,4751
Gamma,0a75c415-5bb7-11ed-9a7a-085bd6358b67,1282,17
Alpha,0a75c44b-5bb7-11ed-88de-085bd6358b67,8913,3020
Alpha,0a75c47e-5bb7-11ed-aa7b-085bd6358b67,9706,4699
Alpha,0a75c4ad-5bb7-11ed-a4a5-085bd6358b67,6711,26
Gamma,0a75c4e0-5bb7-11ed-8047-085bd6358b67,8167,9254
Alpha,0a75c51c-5bb7-11ed-9d2a-085bd6358b67,9530,5953
Delta,0a75c551-5bb7-11ed-9667-085bd6358b67,2188,1533
Beta,0a75c588-5bb7-11ed-b721-085bd6358b67,3046,1070
Beta,0a75c5be-5bb7-11ed-837d-085bd6358b67,7031,6636
Beta,0a75c5ef-5bb7-11ed-acc3-085bd6358b67,6183,3567
Beta,0a75c621-5bb7-11ed-bb15-085bd6358b67,7114,1426
Beta,0a75c64f-5bb7-11ed-8609-085bd6358b67,3352,4418
Alpha,0a75c680-5bb7-11ed-ae46-085bd6358b67,6841,5607
Gamma,0a75c6bc-5bb7-11ed-b7d4-085bd6358b67,6957,4504
Delta,0a75c6ee-5bb7-11ed-b3b1-085bd6358b67,327,5185
Beta,0a75c720-5bb7-11ed-b26e-085bd6358b67,6344,9408
Gamma,0a75c74e-5bb7-11ed-ab9c-085bd6358b67,6333,2310
Delta,0a75c77f-5bb7-11ed-86c0-085bd6358b67,6616,2252
Delta,0a75c7ae-5bb7-11ed-9584-085bd6358b67,9182,1610
Gamma,0a75c7de-5bb7-11ed-bff0-085bd6358b67,8085,1772
Gamma,0a75c80f-5bb7-11ed-8ad2-085bd6358b67,2614,3444
Beta,0a75c83d-5bb7-11ed-8710-085bd6358b67,3773,9524
Delta,0a75c86d-5bb7-11ed-8067-085bd6358b67,7921,6844
Delta,0a75c89d-5bb7-11ed-8cbc-085bd6358b67,7121,353
Beta,0a75c8cc-5bb7-11ed-9c8b-085bd6358b67,3815,7791
Gamma,0a75c8fd-5bb7-11ed-aab2-085bd6358b67,8543,4894
Beta,0a75c92d-5bb7-11ed-9f64-085bd6358b67,1224,8058
Alpha,0a75c95c-5bb7-11ed-81ef-085bd6358b67,6910,8837
Beta,0a75c998-5bb7-11ed-9d4e-085bd6358b67,9135,6218
Alpha,0a75c9cb-5bb7-11ed-9f05-085bd6358b67,2137,9916
Delta,0a75c9fc-5bb7-11ed-8871-085bd6358b67,4132,5857
Beta,0a75ca2b-5bb7-11ed-b84f-085bd6358b67,4070,5650
Gamma,0a75ca5b-5bb7-11ed-9c32-085bd6358b67,2372,5959
Beta,0a75ca8a-5bb7-11ed-8804-085bd6358b67,4300,1116
Gamma,0a75cabb-5bb7-11ed-87c1-085bd6358b67,3910,3356
Gamma,0a75caea-5bb7-11ed-8f2c-085bd6358b67,7343,1940
Beta,0a75cb19-5bb7-11ed-bcb2-085bd6358b67,239,4662
Beta,0a75cb47-5bb7-11ed-a28e-085bd6358b67,9965,2609
Delta,0a75cb77-5bb7-11ed-9a2a-085bd6358b67,1744,546
Delta,0a75cc93-5bb7-11ed-8bf8-085bd6358b67,6782,4316
Delta,0a75ccc6-5bb7-11ed-8c54-085bd6358b67,4099,6612
Alpha,0a75ccf9-5bb7-11ed-a52e-085bd6358b67,5360,8099
Gamma,0a75cd2b-5bb7-11ed-828f-085bd6358b67,8137,2386
Gamma,0a75cd60-5bb7-11ed-8b65-085bd6358b67,2136,709
Delta,0a75cd90-5bb7-11ed-84ef-085bd6358b67,2331,2883
Beta,0a75cdc1-5bb7-11ed-bcc5-085bd6358b67,695,7011
Delta,0a75cdef-5bb7-11ed-8cb6-085bd6358b67,4464,805
Gamma,0a75ce1e-5bb7-11ed-9898-085bd6358b67,7493,6832
Alpha,0a75ce4e-5bb7-11ed-b5e5-085bd6358b67,2613,9466
Alpha,0a75ce7d-5bb7-11ed-955e-085bd6358b67,3450,872
Beta,0a75ceac-5bb7-11ed-80bd-085bd6358b67,8919,1064
Alpha,0a75cede-5bb7-11ed-8baf-085bd6358b67,1795,2244
Gamma,0a75cf0d-5bb7-11ed-9d4c-085bd6358b67,3562,4252
Delta,0a75cf3d-5bb7-11ed-aa59-085bd6358b67,8945,5134
Delta,0a75cf6d-5bb7-11ed-9ec7-085bd6358b67,4151,500
Alpha,0a75cfaa-5bb7-11ed-9489-085bd6358b67,3930,6639
Beta,0a75cfdd-5bb7-11ed-a116-085bd6358b67,5747,2022
Alpha,0a75d00d-5bb7-11ed-84dc-085bd6358b67,5722,7928
Alpha,0a75d03e-5bb7-11ed-887f-085bd6358b67,9297,1170
Alpha,0a75d06f-5bb7-11ed-a327-085bd6358b67,6911,545
Alpha,0a75d0a8-5bb7-11ed-bd0b-085bd6358b67,7948,9799
Alpha,0a75d0d9-5bb7-11ed-98b3-085bd6358b67,1723,3484
Gamma,0a75d108-5bb7-11ed-83fb-085bd6358b67,3292,4325
Beta,0a75d137-5bb7-11ed-8a70-085bd6358b67,2279,9526
Alpha,0a75d166-5bb7-11ed-b89d-085bd6358b67,7551,3378
Beta,0a75d196-5bb7-11ed-9362-085bd6358b67,6650,7311
Beta,0a75d1c6-5bb7-11ed-b301-085bd6358b67,9819,4215
Delta,0a75d1f5-5bb7-11ed-bef2-085bd6358b67,4882,4374
Beta,0a75d227-5bb7-11ed-a578-085bd6358b67,3518,9469
Delta,0a75d257-5bb7-11ed-aa0d-085bd6358b67,5888,2529
Delta,0a75d287-5bb7-11ed-8388-085bd6358b67,7950,7640
Beta,0a75d2bb-5bb7-11ed-acc7-085bd6358b67,8208,9241
Gamma,0a75d2eb-5bb7-11ed-b6b3-085bd6358b67,845,7607
Gamma,0a75d31c-5bb7-11ed-8733-085bd6358b67,2484,2594
Alpha,0a75d34b-5bb7-11ed-8691-085bd6358b67,6965,405
Delta,0a75d37a-5bb7-11ed-a03e-085bd6358b67,7428,8820
Delta,0a75d3a9-5bb7-11ed-9a36-085bd6358b67,395,3450
Gamma,0a75d3d9-5bb7-11ed-8cdd-085bd6358b67,1489,8640
Gamma,0a75d408-5bb7-11ed-b622-085bd6358b67,2209,8761
Alpha,0a75d43a-5bb7-11ed-b5be-085bd6358b67,5495,2330
Delta,0a75d468-5bb7-11ed-9739-085bd6358b67,3923,5273
Delta,0a75d547-5bb7-11ed-9e9e-085bd6358b67,4868,2279
Alpha,0a75d578-5bb7-11ed-b48a-085bd6358b67,5992,4746
Beta,0a75d5a7-5bb7-11ed-b24e-085bd6358b67,6815,1203
Delta,0a75d5e7-5bb7-11ed-a4b1-085bd6358b67,6125,5244
Delta,0a75d618-5bb7-11ed-aae2-085bd6358b67,6899,7680
Gamma,0a75d649-5bb7-11ed-8b65-085bd6358b67,3741,2809
Delta,0a75d678-5bb7-11ed-96a9-085bd6358b67,1363,159
Gamma,0a75d6a8-5bb7-11ed-bac0-085bd6358b67,9565,1938
Gamma,0a75d6d7-5bb7-11ed-9d60-085bd6358b67,195,1426
Delta,0a75d73c-5bb7-11ed-816c-085bd6358b67,9510,304
Beta,0a75d77a-5bb7-11ed-b053-085bd6358b67,8840,6364
Alpha,0a75d7a9-5bb7-11ed-ad32-085bd6358b67,1089,6225
Beta,0a75d7db-5bb7-11ed-8c41-085bd6358b67,5150,1732
Alpha,0a75d80b-5bb7-11ed-a9f4-085bd6358b67,1691,8650
Beta,0a75d840-5bb7-11ed-89c8-085bd6358b67,6831,3898
Gamma,0a75d883-5bb7-11ed-be67-085bd6358b67,3760,8139
Delta,0a75d8c4-5bb7-11ed-aa2d-085bd6358b67,9689,6852
Beta,0a75d910-5bb7-11ed-b67a-085bd6358b67,2194,3163
Gamma,0a75d941-5bb7-11ed-8dd9-085bd6358b67,6979,3322
Alpha,0a75d988-5bb7-11ed-9465-085bd6358b67,8791,2113
Gamma,0a75d9d5-5bb7-11ed-94be-085bd6358b67,4495,4751
Gamma,0a75da07-5bb7-11ed-b0b8-085bd6358b67,6089,155
Beta,0a75da37-5bb7-11ed-9e25-085bd6358b67,6213,2426
Delta,0a75da67-5bb7-11ed-9e8e-085bd6358b67,9803,7214
Alpha,0a75da99-5bb7-11ed-af03-085bd6358b67,4451,4590
Beta,0a75dacd-5bb7-11ed-b58d-085bd6358b67,4913,8454
Alpha,0a75dafc-5bb7-11ed-96bf-085bd6358b67,8203,3481
Alpha,0a75db2d-5bb7-11ed-ba13-085bd6358b67,3326,666
Beta,0a75db5e-5bb7-11ed-84ad-085bd6358b67,5254,8714
Delta,0a75db8e-5bb7-11ed-956c-085bd6358b67,413,7156
Delta,0a75dbbd-5bb7-11ed-ac9b-085bd6358b67,5412,6661
Beta,0a75dbef-5bb7-11ed-93d7-085bd6358b67,7265,7614
Gamma,0a75dc20-5bb7-11ed-8e20-085bd6358b67,4410,3491
Beta,0a75dc4e-5bb7-11ed-a376-085bd6358b67,1367,7529
Delta,0a75dc7d-5bb7-11ed-81e0-085bd6358b67,9277,3078
Alpha,0a75dcad-5bb7-11ed-8208-085bd6358b67,7847,6306
Gamma,0a75dcdc-5bb7-11ed-947a-085bd6358b67,587,433
Beta,0a75dd0b-5bb7-11ed-a0f6-085bd6358b67,9497,6621
Beta,0a75dd3f-5bb7-11ed-9b03-085bd6358b67,2221,5887
Beta,0a75dd6f-5bb7-11ed-a6b0-085bd6358b67,506,8483
Gamma,0a75dd9e-5bb7-11ed-acdd-085bd6358b67,7934,7970
Delta,0a75ddcf-5bb7-11ed-bb92-085bd6358b67,2561,9652
Beta,0a75de0f-5bb7-11ed-a94e-085bd6358b67,2491,2093
Alpha,0a75de3e-5bb7-11ed-b067-085bd6358b67,6613,9712
Alpha,0a75de6e-5bb7-11ed-a15f-085bd6358b67,9819,8841
Delta,0a75de9d-5bb7-11ed-ad6d-085bd6358b67,9421,3298
