Category,ID,X,Y
Delta,32ae3b38-5bb7-11ed-905f-085bd6358b67,5805,8993
Beta,32ae3b68-5bb7-11ed-b198-085bd6358b67,7723,5859
Alpha,32ae3b97-5bb7-11ed-96fc-085bd6358b67,6327,7443
Delta,32ae3bc5-5bb7-11ed-9a47-085bd6358b67,4576,3537
Beta,32ae3bf5-5bb7-11ed-b4dc-085bd6358b67,74,3549
Gamma,32ae3c22-5bb7-11ed-8e03-085bd6358b67,7830,7520
Alpha,32ae3c50-5bb7-11ed-ad55-085bd6358b67,5492,4673
Gamma,32ae3c7f-5bb7-11ed-a9be-085bd6358b67,6063,1961
Alpha,32ae3cad-5bb7-11ed-8e57-085bd6358b67,333,1921
Gamma,32ae3ce7-5bb7-11ed-bc9e-085bd6358b67,5073,2280
Gamma,32ae3d1c-5bb7-11ed-b1bc-085bd6358b67,2980,4215
Alpha,32ae3d4b-5bb7-11ed-8857-085bd6358b67,7057,8126
Gamma,32ae3d7b-5bb7-11ed-a4ec-085bd6358b67,2299,6061
Beta,32ae3daa-5bb7-11ed-85cd-085bd6358b67,2903,1041
Gamma,32ae3dd7-5bb7-11ed-93ea-085bd6358b67,8128,8995
Beta,32ae3e05-5bb7-11ed-ade3-085bd6358b67,6644,9516
Delta,32ae3e34-5bb7-11ed-8ba1-085bd6358b67,5103,6569
Alpha,32ae3e63-5bb7-11ed-9ef3-085bd6358b67,2152,5644
Alpha,32ae3e92-5bb7-11ed-a438-085bd6358b67,1303,1051
Delta,32ae3ec0-5bb7-11ed-86bb-085bd6358b67,8930,5946
Delta,32ae3eed-5bb7-11ed-a7b9-085bd6358b67,2008,4077
Alpha,32ae3f1b-5bb7-11ed-91c3-085bd6358b67,4723,5858
Beta,32ae3f4a-5bb7-11ed-a506-085bd6358b67,2198,763
Delta,32ae3f77-5bb7-11ed-9518-085bd6358b67,7575,5924
Delta,32ae3fa6-5bb7-11ed-977d-085bd6358b67,2511,2147
Delta,32ae3fd4-5bb7-11ed-9114-085bd6358b67,4145,686
Beta,32ae4001-5bb7-11ed-87f2-085bd6358b67,7518,1361
Delta,32ae4031-5bb7-11ed-ae5f-085bd6358b67,1206,4510
Delta,32ae405f-5bb7-11ed-b95d-085bd6358b67,964,5653
Beta,32ae408d-5bb7-11ed-a2e4-085bd6358b67,8271,9463
Gamma,32ae40c0-5bb7-11ed-948f-085bd6358b67,216,6364
Beta,32ae40ee-5bb7-11ed-9b08-085bd6358b67,9562,5428
Delta,32ae4129-5bb7-11ed-ada9-085bd6358b67,3430,6547
Alpha,32ae415d-5bb7-11ed-b3fc-085bd6358b67,1260,2801
Delta,32ae4194-5bb7-11ed-a0d2-085bd6358b67,8604,3221
Gamma,32ae41c3-5bb7-11ed-9b75-085bd6358b67,535,4216
Delta,32ae41f2-5bb7-11ed-a2a7-085bd6358b67,2981,7727
Gamma,32ae4221-5bb7-11ed-8904-085bd6358b67,3309,529
Delta,32ae4250-5bb7-11ed-b904-085bd6358b67,5611,6890
Gamma,32ae427f-5bb7-11ed-8351-085bd6358b67,39,8301
Beta,32ae42af-5bb7-11ed-974d-085bd6358b67,9199,2811
Alpha,32ae42dc-5bb7-11ed-8f89-085bd6358b67,3430,8277
Gamma,32ae430a-5bb7-11ed-9954-085bd6358b67,9075,3814
Alpha,32ae4338-5bb7-11ed-a28c-085bd6358b67,3023,8037
Alpha,32ae4366-5bb7-11ed-a925-085bd6358b67,9822,4739
Gamma,32ae4394-5bb7-11ed-bc36-085bd6358b67,2018,9316
Gamma,32ae43c2-5bb7-11ed-be9f-085bd6358b67,2130,4421
Gamma,32ae43f2-5bb7-11ed-84ce-085bd6358b67,4428,7319
Alpha,32ae4420-5bb7-11ed-ad70-085bd6358b67,1056,8107
Alpha,32ae444e-5bb7-11ed-b2c2-085bd6358b67,5859,7779
Alpha,32ae447f-5bb7-11ed-a2c0-085bd6358b67,2458,1540
Gamma,32ae44ad-5bb7-11ed-8807-085bd6358b67,7248,1699
Delta,32ae44ea-5bb7-11ed-8ac0-085bd6358b67,9470,4451
Gamma,32ae451a-5bb7-11ed-9ebf-085bd6358b67,1553,1226
Gamma,32ae4548-5bb7-11ed-9733-085bd6358b67,6920,7013
Delta,32ae4578-5bb7-11ed-b639-085bd6358b67,7525,2468
Delta,32ae45a7-5bb7-11ed-bdbf-085bd6358b67,8212,6870
Gamma,32ae45d5-5bb7-11ed-a9ef-085bd6358b67,7432,1903
Delta,32ae4608-5bb7-11ed-bec7-085bd6358b67,2758,3853
Beta,32ae4638-5bb7-11ed-b8d9-085bd6358b67,1597,6935
Beta,32ae4664-5bb7-11ed-a229-085bd6358b67,3082,9423
Alpha,32ae4692-5bb7-11ed-ab2c-085bd6358b67,3764,8880
Beta,32ae46c6-5bb7-11ed-a61a-085bd6358b67,5427,2406
Delta,32ae46ff-5bb7-11ed-aa3b-085bd6358b67,420,5582
Beta,32ae472f-5bb7-11ed-9eef-085bd6358b67,7916,6710
Beta,32ae475e-5bb7-11ed-8912-085bd6358b67,2430,2727
Alpha,32ae478d-5bb7-11ed-9a6d-085bd6358b67,2164,510
Alpha,32ae47bc-5bb7-11ed-94da-085bd6358b67,5608,7598
Delta,32ae47e9-5bb7-11ed-86d1-085bd6358b67,6726,7059
Alpha,32ae4817-5bb7-11ed-9b86-085bd6358b67,5697,5685
Gamma,32ae4844-5bb7-11ed-95d8-085bd6358b67,1942,7061
Gamma,32ae4872-5bb7-11ed-ac47-085bd6358b67,872,7084
Beta,32ae48a0-5bb7-11ed-86a0-085bd6358b67,5976,844
Delta,32ae48cd-5bb7-11ed-8307-085bd6358b67,620,2748
Alpha,32ae48fc-5bb7-11ed-bb03-085bd6358b67,9751,8059
Alpha,32ae492a-5bb7-11ed-9fa8-085bd6358b67,5339,6872
Beta,32ae4957-5bb7-11ed-a8e3-085bd6358b67,256,2226
Beta,32ae4986-5bb7-11ed-bc7e-085bd6358b67,4260,5990
Gamma,32ae49b9-5bb7-11ed-84fc-085bd6358b67,2543,2921
Gamma,32ae49e8-5bb7-11ed-a49f-085bd6358b67,6012,5751
Delta,32ae4a19-5bb7-11ed-ae1f-085bd6358b67,3064,3489
Beta,32ae4a48-5bb7-11ed-930e-085bd6358b67,4114,3762
Beta,32ae4a78-5bb7-11ed-a03f-085bd6358b67,1669,1625
Beta,32ae4aa6-5bb7-11ed-80e9-085bd6358b67,2503,6405
Alpha,32ae4aed-5bb7-11ed-a2ad-085bd6358b67,6378,2469
Alpha,32ae4b1d-5bb7-11ed-b750-085bd6358b67,4197,1237
Delta,32ae4b4c-5bb7-11ed-ac2a-085bd6358b67,6831,3431
Alpha,32ae4b7b-5bb7-11ed-b589-085bd6358b67,6558,4610
Beta,32ae4ba9-5bb7-11ed-8fbc-085bd6358b67,8342,9535
Gamma,32ae4bd8-5bb7-11ed-acb0-085bd6358b67,2012,3708
Delta,32ae4c08-5bb7-11ed-8fb1-085bd6358b67,6987,6354
Gamma,32ae4c35-5bb7-11ed-abec-085bd6358b67,2156,2000
Alpha,32ae4c64-5bb7-11ed-93fe-085bd6358b67,4448,8393
Gamma,32ae4c93-5bb7-11ed-86ba-085bd6358b67,2469,1760
Beta,32ae4ccb-5bb7-11ed-99a7-085bd6358b67,307,5601
Alpha,32ae4d08-5bb7-11ed-a422-085bd6358b67,2349,3967
Delta,32ae4d37-5bb7-11ed-9498-085bd6358b67,4500,1148
Beta,32ae4d65-5bb7-11ed-91f8-085bd6358b67,5704,5896
Alpha,32ae4d92-5bb7-11ed-b29a-085bd6358b67,5186,5534
Alpha,32ae4dc0-5bb7-11ed-80c8-085bd6358b67,6987,1631
Gamma,32ae4dee-5bb7-11ed-9a76-085bd6358b67,3137,8867
Alpha,32ae4e1e-5bb7-11ed-bb26-085bd6358b67,6129,4647
Beta,32ae4e4c-5bb7-11ed-93cc-085bd6358b67,8265,5955
Beta,32ae4e79-5bb7-11ed-b0bb-085bd6358b67,6676,4000
Gamma,32ae4eac-5bb7-11ed-ba5d-085bd6358b67,1217,3913
Delta,32ae4ed9-5bb7-11ed-a5f0-085bd6358b67,2885,4149
Alpha,32ae4f07-5bb7-11ed-8fe4-085bd6358b67,853,6565
Beta,32ae4f35-5bb7-11ed-83bd-085bd6358b67,8090,572
Alpha,32ae4f64-5bb7-11ed-9bf6-085bd6358b67,8884,6933
Delta,32ae4f93-5bb7-11ed-a5b3-085bd6358b67,3204,4517
Beta,32ae4fc0-5bb7-11ed-ad4a-085bd6358b67,8560,3384
Beta,32ae4fed-5bb7-11ed-b9ca-085bd6358b67,140,6022
Alpha,32ae501b-5bb7-11ed-b7cf-085bd6358b67,2112,6150
Gamma,32ae5048-5bb7-11ed-a7f6-085bd6358b67,9109,3118
Beta,32ae5075-5bb7-11ed-b684-085bd6358b67,9006,247
Alpha,32ae50a3-5bb7-11ed-8fbe-085bd6358b67,9361,9503
Gamma,32ae50d1-5bb7-11ed-8d20-085bd6358b67,5013,3570
Beta,32ae50ff-5bb7-11ed-b8aa-085bd6358b67,99,272
Beta,32ae512e-5bb7-11ed-99f8-085bd6358b67,5915,7958
Beta,32ae515b-5bb7-11ed-bd7d-085bd6358b67,221,7767
Alpha,32ae5188-5bb7-11ed-a75b-085bd6358b67,301,6567
Gamma,32ae51b7-5bb7-11ed-8a67-085bd6358b67,361,3992
Beta,32ae51e5-5bb7-11ed-b9ec-085bd6358b67,970,6702
Beta,32ae5213-5bb7-11ed-bf1c-085bd6358b67,1892,3406
Delta,32ae5240-5bb7-11ed-b3b7-085bd6358b67,4092,6325
Alpha,32ae526e-5bb7-11ed-b14f-085bd6358b67,4020,2452
Beta,32ae52a7-5bb7-11ed-91ed-085bd6358b67,8953,273
Beta,32ae52d8-5bb7-11ed-8aa1-085bd6358b67,7141,6966
Alpha,32ae5307-5bb7-11ed-a241-085bd6358b67,4970,5466
Alpha,32ae5335-5bb7-11ed-bc5b-085bd6358b67,2376,4880
Delta,32ae5364-5bb7-11ed-8cc8-085bd6358b67,7989,1232
Delta,32ae5392-5bb7-11ed-8375-085bd6358b67,9511,5284
Beta,32ae53bf-5bb7-11ed-ab79-085bd6358b67,5861,3162
Alpha,32ae53eb-5bb7-11ed-8f77-085bd6358b67,465,9786
Alpha,32ae541e-5bb7-11ed-bf7c-085bd6358b67,9797,7701
Alpha,32ae544c-5bb7-11ed-af68-085bd6358b67,9276,5852
Beta,32ae5479-5bb7-11ed-a0fe-085bd6358b67,27,5686
Delta,32ae54a6-5bb7-11ed-9f1d-085bd6358b67,7976,7517
Beta,32ae54e3-5bb7-11ed-9c89-085bd6358b67,4107,7755
Gamma,32ae5513-5bb7-11ed-a34b-085bd6358b67,9103,5999
Alpha,32ae5542-5bb7-11ed-ad58-085bd6358b67,709,6132
Alpha,32ae5570-5bb7-11ed-8344-085bd6358b67,3352,2247
Gamma,32ae559f-5bb7-11ed-a3d8-085bd6358b67,9379,4318
Beta,32ae55cd-5bb7-11ed-8f25-085bd6358b67,3692,4160
Gamma,32ae55fb-5bb7-11ed-9436-085bd6358b67,9547,3492
Delta,32ae562a-5bb7-11ed-9ecf-085bd6358b67,9810,8879
Delta,32ae5659-5bb7-11ed-ab8f-085bd6358b67,7606,8451
Beta,32ae5687-5bb7-11ed-b549-085bd6358b67,2536,6581
Delta,32ae56b5-5bb7-11ed-bfdf-085bd6358b67,2817,1368
Alpha,32ae56e3-5bb7-11ed-8a7e-085bd6358b67,1017,2244
Alpha,32ae5713-5bb7-11ed-b64d-085bd6358b67,2026,2668
Alpha,32ae5742-5bb7-11ed-8fb5-085bd6358b67,8998,4807
Beta,32ae5771-5bb7-11ed-91a5-085bd6358b67,8251,5445
Delta,32ae579f-5bb7-11ed-96ac-085bd6358b67,5771,3298
Alpha,32ae57ce-5bb7-11ed-a212-085bd6358b67,5046,4783
Beta,32ae57fb-5bb7-11ed-8e42-085bd6358b67,3784,9934
Beta,32ae5828-5bb7-11ed-91cf-085bd6358b67,7060,3909
Delta,32ae5855-5bb7-11ed-a930-085bd6358b67,6592,4732
Gamma,32ae589a-5bb7-11ed-ad23-085bd6358b67,7962,3826
Delta,32ae58ca-5bb7-11ed-ab07-085bd6358b67,3215,1605
Delta,32ae58f9-5bb7-11ed-91b8-085bd6358b67,3848,3143
Delta,32ae592b-5bb7-11ed-9e13-085bd6358b67,1900,2167
Alpha,32ae595b-5bb7-11ed-bb8c-085bd6358b67,5816,6640
Delta,32ae5989-5bb7-11ed-b9d3-085bd6358b67,9462,4219
Gamma,32ae59b8-5bb7-11ed-b42a-085bd6358b67,4370,5088
Gamma,32ae59e5-5bb7-11ed-8471-085bd6358b67,6785,90
Gamma,32ae5a13-5bb7-11ed-811a-085bd6358b67,2689,4511
Gamma,32ae5a42-5bb7-11ed-a160-085bd6358b67,3483,8049
Alpha,32ae5a7e-5bb7-11ed-9015-085bd6358b67,834,442
Gamma,32ae5aaf-5bb7-11ed-ad6a-085bd6358b67,5550,2458
Delta,32ae5ade-5bb7-11ed-a349-085bd6358b67,7437,8447
Alpha,32ae5b0c-5bb7-11ed-b1b0-085bd6358b67,7086,410
Delta,32ae5b3a-5bb7-11ed-9abd-085bd6358b67,563,5308
Beta,32ae5b67-5bb7-11ed-bbf9-085bd6358b67,1793,1716
Beta,32ae5b94-5bb7-11ed-b8b1-085bd6358b67,7920,2338
Beta,32ae5bc4-5bb7-11ed-82b9-085bd6358b67,1479,2665
Delta,32ae5bf1-5bb7-11ed-982a-085bd6358b67,8750,6005
Delta,32ae5c1f-5bb7-11ed-91d5-085bd6358b67,3463,7213
Beta,32ae5c4d-5bb7-11ed-a243-085bd6358b67,6324,8266
Alpha,32ae5c7a-5bb7-11ed-ae9d-085bd6358b67,7548,2956
Alpha,32ae5cb3-5bb7-11ed-aeec-085bd6358b67,5304,8705
Beta,32ae5ce4-5bb7-11ed-8558-085bd6358b67,7143,9300
Gamma,32ae5d13-5bb7-11ed-bcd6-085bd6358b67,944,8382
Delta,32ae5d42-5bb7-11ed-88c0-085bd6358b67,3851,5362
Alpha,32ae5d70-5bb7-11ed-8e23-085bd6358b67,1868,9845
Alpha,32ae5d9e-5bb7-11ed-9241-085bd6358b67,1496,2955
Delta,32ae5dcf-5bb7-11ed-9f19-085bd6358b67,9071,8812
Beta,32ae5dfe-5bb7-11ed-8034-085bd6358b67,9077,1952
Gamma,32ae5e2b-5bb7-11ed-ab11-085bd6358b67,9556,6777
Delta,32ae5f21-5bb7-11ed-b8cf-085bd6358b67,244,4063
Gamma,32ae5f58-5bb7-11ed-8b4b-085bd6358b67,9193,9471
Beta,32ae5f87-5bb7-11ed-82e4-085bd6358b67,518,14
Delta,32ae5fb6-5bb7-11ed-881c-085bd6358b67,5335,3863
Beta,32ae5fe5-5bb7-11ed-9f4f-085bd6358b67,6005,6854
Delta,32ae6012-5bb7-11ed-b865-085bd6358b67,3169,1378
Gamma,32ae603f-5bb7-11ed-b78e-085bd6358b67,3975,3431
Delta,32ae606c-5bb7-11ed-ab04-085bd6358b67,6094,5745
Gamma,32ae609d-5bb7-11ed-a9f3-085bd6358b67,8322,3618
Beta,32ae60cd-5bb7-11ed-bf3d-085bd6358b67,6208,2557
Beta,32ae60fb-5bb7-11ed-97ac-085bd6358b67,4030,944
Alpha,32ae612a-5bb7-11ed-b5c0-085bd6358b67,4347,6613
Alpha,32ae6159-5bb7-11ed-85b9-085bd6358b67,8820,7707
Delta,32ae6187-5bb7-11ed-b059-085bd6358b67,4724,48
Beta,32ae61b5-5bb7-11ed-9503-085bd6358b67,1545,7309
Delta,32ae61e4-5bb7-11ed-b0b8-085bd6358b67,6770,4918
Beta,32ae6211-5bb7-11ed-8f31-085bd6358b67,6451,7654
Gamma,32ae623e-5bb7-11ed-8442-085bd6358b67,9827,4858
Delta,32ae626d-5bb7-11ed-a0bc-085bd6358b67,7982,1423
Gamma,32ae629d-5bb7-11ed-9b0b-085bd6358b67,4543,9781
Gamma,32ae62ca-5bb7-11ed-987f-085bd6358b67,9768,1548
Alpha,32ae62f9-5bb7-11ed-8d18-085bd6358b67,2963,2813
Beta,32ae6328-5bb7-11ed-a6a6-085bd6358b67,6767,7190
Gamma,32ae6355-5bb7-11ed-b2c4-085bd6358b67,9205,6981
Beta,32ae6384-5bb7-11ed-8b41-085bd6358b67,3145,8831
Beta,32ae63b2-5bb7-11ed-9249-085bd6358b67,6144,4280
Delta,32ae63e2-5bb7-11ed-82a4-085bd6358b67,7522,3181
Alpha,32ae6410-5bb7-11ed-965b-085bd6358b67,3236,1556
Delta,32ae643d-5bb7-11ed-878d-085bd6358b67,1093,2830
Alpha,32ae646c-5bb7-11ed-84a3-085bd6358b67,661,6043
Delta,32ae649a-5bb7-11ed-b42b-085bd6358b67,5734,9583
Beta,32ae64c9-5bb7-11ed-8bb2-085bd6358b67,5269,9709
Beta,32ae6502-5bb7-11ed-81d4-085bd6358b67,637,3837
Delta,32ae6530-5bb7-11ed-be3e-085bd6358b67,3194,3238
Gamma,32ae6569-5bb7-11ed-8850-085bd6358b67,5750,5962
Alpha,32ae6598-5bb7-11ed-85c7-085bd6358b67,9949,7974
Beta,32ae65c6-5bb7-11ed-bfed-085bd6358b67,6280,5738
Delta,32ae65f5-5bb7-11ed-8170-085bd6358b67,61,1671
Beta,32ae6624-5bb7-11ed-a101-085bd6358b67,7340,4040
Beta,32ae6653-5bb7-11ed-b504-085bd6358b67,1302,6244
Gamma,32ae6683-5bb7-11ed-9861-085bd6358b67,7910,5680
Beta,32ae66b2-5bb7-11ed-90fe-085bd6358b67,6929,9512
Gamma,32ae66df-5bb7-11ed-b463-085bd6358b67,8303,1326
Beta,32ae670d-5bb7-11ed-b073-085bd6358b67,4850,9579
Alpha,32ae673b-5bb7-11ed-bee5-085bd6358b67,7618,4253
Alpha,32ae676c-5bb7-11ed-b7fd-085bd6358b67,9115,8034
Gamma,32ae679a-5bb7-11ed-a9b3-085bd6358b67,5304,8813
Beta,32ae67c9-5bb7-11ed-b48d-085bd6358b67,1988,8436
Delta,32ae67f8-5bb7-11ed-a218-085bd6358b67,8686,4970
Beta,32ae6828-5bb7-11ed-9c12-085bd6358b67,9950,9369
Alpha,32ae6855-5bb7-11ed-9378-085bd6358b67,3696,5804
Beta,32ae6882-5bb7-11ed-8261-085bd6358b67,6525,3265
Delta,32ae68af-5bb7-11ed-bed3-085bd6358b67,2722,740
Gamma,32ae68dd-5bb7-11ed-954f-085bd6358b67,3300,4309
Alpha,32ae690a-5bb7-11ed-b4d1-085bd6358b67,7217,5238
Delta,32ae6938-5bb7-11ed-9843-085bd6358b67,1700,9099
Beta,32ae6966-5bb7-11ed-869a-085bd6358b67,3377,1724
Alpha,32ae6994-5bb7-11ed-ad08-085bd6358b67,6339,114
Alpha,32ae69c3-5bb7-11ed-b611-085bd6358b67,6582,1978
Beta,32ae69f2-5bb7-11ed-b8ee-085bd6358b67,2218,5998
Beta,32ae6a1f-5bb7-11ed-b239-085bd6358b67,7101,2420
Beta,32ae6a4f-5bb7-11ed-82e1-085bd6358b67,6134,9787
Alpha,32ae6a7d-5bb7-11ed-a53b-085bd6358b67,2925,2642
Beta,32ae6ac7-5bb7-11ed-a47d-085bd6358b67,3422,1154
Gamma,32ae6b03-5bb7-11ed-9201-085bd6358b67,5099,5848
Gamma,32ae6b32-5bb7-11ed-bd4c-085bd6358b67,6659,7571
Delta,32ae6b69-5bb7-11ed-a611-085bd6358b67,7323,7514
Gamma,32ae6b9e-5bb7-11ed-9ed8-085bd6358b67,7606,6642
Gamma,32ae6bcb-5bb7-11ed-b732-085bd6358b67,3472,3916
Delta,32ae6bf8-5bb7-11ed-ac12-085bd6358b67,3007,3854
Alpha,32ae6c26-5bb7-11ed-8c32-085bd6358b67,2142,7426
Gamma,32ae6c54-5bb7-11ed-82fe-085bd6358b67,2766,8634
Delta,32ae6c81-5bb7-11ed-81df-085bd6358b67,6134,2733
Beta,32ae6cb4-5bb7-11ed-8396-085bd6358b67,5221,504
Gamma,32ae6ce1-5bb7-11ed-a637-085bd6358b67,3649,9341
Gamma,32ae6d0e-5bb7-11ed-a34d-085bd6358b67,7043,6627
Delta,32ae6d3b-5bb7-11ed-85a0-085bd6358b67,199,256
Gamma,32ae6d73-5bb7-11ed-b434-085bd6358b67,4038,3647
Gamma,32ae6da3-5bb7-11ed-8067-085bd6358b67,7262,1598
Delta,32ae6dd4-5bb7-11ed-8c87-085bd6358b67,3916,7560
Delta,32ae6e04-5bb7-11ed-9d8d-085bd6358b67,7082,3158
Beta,32ae6e33-5bb7-11ed-9c52-085bd6358b67,6350,5840
Gamma,32ae6e61-5bb7-11ed-a316-085bd6358b67,6432,1990
Beta,32ae6e90-5bb7-11ed-a763-085bd6358b67,9917,9188
Beta,32ae6ebf-5bb7-11ed-975d-085bd6358b67,5454,2009
Beta,32ae6eee-5bb7-11ed-99c7-085bd6358b67,5910,4739
Alpha,32ae6f1d-5bb7-11ed-9e05-085bd6358b67,1788,3783
Gamma,32ae6f4c-5bb7-11ed-bf01-085bd6358b67,3146,3984
Alpha,32ae6f7e-5bb7-11ed-b042-085bd6358b67,4411,7341
Delta,32ae6fac-5bb7-11ed-9219-085bd6358b67,6587,7883
Delta,32ae6fda-5bb7-11ed-ab43-085bd6358b67,9248,4025
Alpha,32ae7007-5bb7-11ed-9eb6-085bd6358b67,2567,9249
Beta,32ae7035-5bb7-11ed-a10b-085bd6358b67,7495,2234
Delta,32ae7062-5bb7-11ed-ad83-085bd6358b67,4921,6329
Alpha,32ae7091-5bb7-11ed-ac7f-085bd6358b67,3301,8423
Alpha,32ae70ca-5bb7-11ed-97ad-085bd6358b67,7102,3620
Gamma,32ae70f8-5bb7-11ed-b786-085bd6358b67,8364,5616
Delta,32ae7125-5bb7-11ed-988e-085bd6358b67,61,807
Gamma,32ae7154-5bb7-11ed-86c9-085bd6358b67,6373,4185
Alpha,32ae7183-5bb7-11ed-b5d9-085bd6358b67,3064,2889
Gamma,32ae71b1-5bb7-11ed-98d0-085bd6358b67,22,4182
Alpha,32ae71e0-5bb7-11ed-b1b5-085bd6358b67,1832,103
Gamma,32ae720e-5bb7-11ed-ace9-085bd6358b67,7423,7193
Alpha,32ae723c-5bb7-11ed-bb50-085bd6358b67,3469,4860
Alpha,32ae726b-5bb7-11ed-a658-085bd6358b67,2790,7872
Beta,32ae7298-5bb7-11ed-9653-085bd6358b67,3957,6280
Gamma,32ae72c6-5bb7-11ed-b877-085bd6358b67,725,8731
Alpha,32ae72f4-5bb7-11ed-99d1-085bd6358b67,9668,6628
Gamma,32ae7322-5bb7-11ed-baab-085bd6358b67,2391,5664
Delta,32ae734f-5bb7-11ed-9d15-085bd6358b67,8402,3512
Alpha,32ae737f-5bb7-11ed-8ceb-085bd6358b67,9132,6756
Beta,32ae73ad-5bb7-11ed-bc0b-085bd6358b67,9482,9016
Delta,32ae73dd-5bb7-11ed-a432-085bd6358b67,1804,5283
Delta,32ae740b-5bb7-11ed-ba11-085bd6358b67,1068,1103
Delta,32ae7439-5bb7-11ed-9f7b-085bd6358b67,6,5992
Alpha,32ae7466-5bb7-11ed-ad80-085bd6358b67,3688,907
Alpha,32ae7495-5bb7-11ed-9ea2-085bd6358b67,759,2090
Alpha,32ae74c2-5bb7-11ed-acdc-085bd6358b67,8612,2541
Beta,32ae74ef-5bb7-11ed-85a9-085bd6358b67,115,8224
Beta,32ae751c-5bb7-11ed-b449-085bd6358b67,6616,7117
Beta,32ae754d-5bb7-11ed-87c1-085bd6358b67,4891,5377
Gamma,32ae7591-5bb7-11ed-bdea-085bd6358b67,1968,9803
Delta,32ae75c2-5bb7-11ed-b2d6-085bd6358b67,4627,8539
Alpha,32ae75f4-5bb7-11ed-b3fb-085bd6358b67,6043,6818
Alpha,32ae7622-5bb7-11ed-b01f-085bd6358b67,7025,7917
Alpha,32ae764f-5bb7-11ed-afbe-085bd6358b67,8527,619
Alpha,32ae7687-5bb7-11ed-8557-085bd6358b67,3683,844
Alpha,32ae76b6-5bb7-11ed-983c-085bd6358b67,7890,6417
Delta,32ae76e5-5bb7-11ed-bad1-085bd6358b67,4855,521
Gamma,32ae7713-5bb7-11ed-bcc8-085bd6358b67,9838,4896
Alpha,32ae7740-5bb7-11ed-8203-085bd6358b67,7198,7620
Delta,32ae776e-5bb7-11ed-84be-085bd6358b67,3191,4953
Beta,32ae779d-5bb7-11ed-bc02-085bd6358b67,4813,7466
Beta,32ae77cb-5bb7-11ed-8367-085bd6358b67,6113,4863
Alpha,32ae77fb-5bb7-11ed-9bbd-085bd6358b67,9733,9227
Beta,32ae7828-5bb7-11ed-a71f-085bd6358b67,8544,4167
Alpha,32ae7856-5bb7-11ed-9d1b-085bd6358b67,3377,660
Gamma,32ae7883-5bb7-11ed-beba-085bd6358b67,872,79
Beta,32ae78b0-5bb7-11ed-90ab-085bd6358b67,3426,5930
Gamma,32ae78df-5bb7-11ed-8c50-085bd6358b67,1347,8749
Beta,32ae790c-5bb7-11ed-b158-085bd6358b67,1782,4759
Beta,32ae793c-5bb7-11ed-8f47-085bd6358b67,5205,6764
Delta,32ae796a-5bb7-11ed-a16c-085bd6358b67,4559,5916
Delta,32ae7996-5bb7-11ed-99b0-085bd6358b67,5835,1290
Gamma,32ae79c8-5bb7-11ed-8591-085bd6358b67,8660,7966
Gamma,32ae79f6-5bb7-11ed-8e8c-085bd6358b67,8141,4255
Gamma,32ae7a24-5bb7-11ed-a37c-085bd6358b67,4915,5141
Gamma,32ae7a62-5bb7-11ed-b48c-085bd6358b67,7665,4514
Alpha,32ae7a94-5bb7-11ed-bca8-085bd6358b67,4054,4105
Beta,32ae7ac3-5bb7-11ed-9786-085bd6358b67,2550,913
Alpha,32ae7af4-5bb7-11ed-a0fc-085bd6358b67,9480,6655
Delta,32ae7b21-5bb7-11ed-a1a8-085bd6358b67,7915,6960
Beta,32ae7b50-5bb7-11ed-b687-085bd6358b67,7540,3342
Beta,32ae7b7d-5bb7-11ed-9ebf-085bd6358b67,4294,3699
Alpha,32ae7bab-5bb7-11ed-8cff-085bd6358b67,9030,1922
Gamma,32ae7bd9-5bb7-11ed-80df-085bd6358b67,8390,5303
Beta,32ae7c0a-5bb7-11ed-b180-085bd6358b67,6745,9978
Alpha,32ae7c39-5bb7-11ed-905f-085bd6358b67,297,1766
Delta,32ae7c9e-5bb7-11ed-89e0-085bd6358b67,6052,4993
Delta,32ae7ccd-5bb7-11ed-8396-085bd6358b67,4754,1181
Alpha,32ae7cfc-5bb7-11ed-81dc-085bd6358b67,9518,8808
Gamma,32ae7d2a-5bb7-11ed-b8d6-085bd6358b67,3918,7184
Gamma,32ae7d5b-5bb7-11ed-a391-085bd6358b67,9530,9187
Delta,32ae7d87-5bb7-11ed-be29-085bd6358b67,396,2857
Beta,32ae7dc1-5bb7-11ed-8f27-085bd6358b67,235,949
Gamma,32ae7df2-5bb7-11ed-9697-085bd6358b67,7176,1681
Delta,32ae7e21-5bb7-11ed-834a-085bd6358b67,7576,7007
Beta,32ae7e4f-5bb7-11ed-bd86-085bd6358b67,5290,4503
Beta,32ae7e7c-5bb7-11ed-8ddf-085bd6358b67,1102,7706
Beta,32ae7ead-5bb7-11ed-866a-085bd6358b67,1102,8025
Beta,32ae7ede-5bb7-11ed-a5dc-085bd6358b67,5843,7996
Alpha,32ae7f12-5bb7-11ed-b9c0-085bd6358b67,7533,5224
Beta,32ae7f41-5bb7-11ed-b94e-085bd6358b67,6619,6077
Delta,32ae7f6f-5bb7-11ed-b3b8-085bd6358b67,776,6410
Delta,32ae7f9d-5bb7-11ed-8d72-085bd6358b67,8716,3944
Delta,32ae7fca-5bb7-11ed-9b92-085bd6358b67,9466,3624
Beta,32ae7ff8-5bb7-11ed-963f-085bd6358b67,8832,7805
Beta,32ae8027-5bb7-11ed-8c92-085bd6358b67,7627,4722
