Category,ID,X,Y
Gamma,1c9721a2-5bf7-11ed-b124-085bd6358b67,7797,7155
Alpha,1c97223d-5bf7-11ed-a9fd-085bd6358b67,5621,4372
Beta,1c9722d6-5bf7-11ed-a994-085bd6358b67,6812,3234
Beta,1c97236d-5bf7-11ed-94e6-085bd6358b67,699,3618
Gamma,1c972408-5bf7-11ed-be96-085bd6358b67,8794,6256
Alpha,1c9724a0-5bf7-11ed-80b7-085bd6358b67,7592,6034
Delta,1c972554-5bf7-11ed-860b-085bd6358b67,2972,5270
Beta,1c9725f2-5bf7-11ed-8bec-085bd6358b67,993,4974
Delta,1c97268f-5bf7-11ed-a50f-085bd6358b67,2406,148
Alpha,1c972729-5bf7-11ed-997f-085bd6358b67,2339,5860
Alpha,1c9727c2-5bf7-11ed-a5b0-085bd6358b67,5232,4737
Delta,1c97285b-5bf7-11ed-ab9e-085bd6358b67,635,849
Gamma,1c9728f3-5bf7-11ed-86e8-085bd6358b67,9919,3364
Alpha,1c972992-5bf7-11ed-af11-085bd6358b67,3194,7396
Beta,1c972a2b-5bf7-11ed-af5b-085bd6358b67,7267,1906
Gamma,1c972ac7-5bf7-11ed-bc23-085bd6358b67,7072,7027
Alpha,1c972b62-5bf7-11ed-bbff-085bd6358b67,3571,1174
Delta,1c972bfe-5bf7-11ed-840b-085bd6358b67,1499,5448
Alpha,1c972c9b-5bf7-11ed-87db-085bd6358b67,4782,4163
Alpha,1c972d34-5bf7-11ed-9718-085bd6358b67,5271,6394
Beta,1c972dcd-5bf7-11ed-abfc-085bd6358b67,9986,3252
Beta,1c972e81-5bf7-11ed-a579-085bd6358b67,5246,6214
Beta,1c972f18-5bf7-11ed-8a84-085bd6358b67,1165,4080
Alpha,1c972fb3-5bf7-11ed-9c4b-085bd6358b67,618,8240
Delta,1c973051-5bf7-11ed-a17a-085bd6358b67,6951,2226
Gamma,1c9730ed-5bf7-11ed-8464-085bd6358b67,4318,1220
Beta,1c97318f-5bf7-11ed-b6a5-085bd6358b67,3127,8359
Alpha,1c973232-5bf7-11ed-9d2e-085bd6358b67,4061,5768
Alpha,1c9732cc-5bf7-11ed-803d-085bd6358b67,1177,7805
Delta,1c973364-5bf7-11ed-9731-085bd6358b67,4632,8367
Gamma,1c9733fd-5bf7-11ed-b826-085bd6358b67,1361,4370
Delta,1c973494-5bf7-11ed-8fcf-085bd6358b67,3366,1338
Delta,1c973539-5bf7-11ed-a0d7-085bd6358b67,744,1748
Beta,1c9735e8-5bf7-11ed-b63c-085bd6358b67,502,2069
Beta,1c973687-5bf7-11ed-92a5-085bd6358b67,4281,3342
Alpha,1c973720-5bf7-11ed-9fe0-085bd6358b67,5055,8539
Delta,1c9737b9-5bf7-11ed-a4fd-085bd6358b67,2486,4024
Delta,1c973857-5bf7-11ed-9b37-085bd6358b67,5863,2473
Alpha,1c9738f4-5bf7-11ed-a767-085bd6358b67,3017,6912
Delta,1c97398e-5bf7-11ed-af20-085bd6358b67,1582,1339
Gamma,1c973a27-5bf7-11ed-9d09-085bd6358b67,3783,667
Alpha,1c973ac7-5bf7-11ed-adfb-085bd6358b67,5923,4943
Delta,1c973b62-5bf7-11ed-94f0-085bd6358b67,3452,9610
Gamma,1c973c01-5bf7-11ed-b52f-085bd6358b67,1597,2528
Beta,1c973c9f-5bf7-11ed-9aba-085bd6358b67,6979,2329
Alpha,1c973d56-5bf7-11ed-9aa5-085bd6358b67,5255,318
Delta,1c973e0a-5bf7-11ed-b3e8-085bd6358b67,2758,6785
Gamma,1c973ea6-5bf7-11ed-a321-085bd6358b67,483,2037
Gamma,1c973f42-5bf7-11ed-b830-085bd6358b67,5452,3198
Beta,1c973fdd-5bf7-11ed-ba6d-085bd6358b67,3899,980
Gamma,1c974076-5bf7-11ed-90d8-085bd6358b67,6322,3943
Alpha,1c974115-5bf7-11ed-a885-085bd6358b67,5068,764
Beta,1c9741c4-5bf7-11ed-bcba-085bd6358b67,997,9333
Beta,1c97425f-5bf7-11ed-a7b7-085bd6358b67,1572,1819
Gamma,1c9742fa-5bf7-11ed-bf9d-085bd6358b67,8379,1840
Delta,1c974396-5bf7-11ed-93d9-085bd6358b67,6085,863
Alpha,1c974433-5bf7-11ed-b3c2-085bd6358b67,1949,4777
Beta,1c9744d0-5bf7-11ed-aae1-085bd6358b67,4904,6581
Beta,1c97456e-5bf7-11ed-8bc2-085bd6358b67,1704,883
Beta,1c97460c-5bf7-11ed-88fb-085bd6358b67,6790,2766
Alpha,1c9746a6-5bf7-11ed-93e4-085bd6358b67,9718,7509
Alpha,1c974743-5bf7-11ed-97cf-085bd6358b67,1333,361
Alpha,1c9747ea-5bf7-11ed-8ce6-085bd6358b67,4334,4720
Alpha,1c97488c-5bf7-11ed-a1c9-085bd6358b67,3371,4779
Delta,1c974927-5bf7-11ed-91ed-085bd6358b67,5462,7827
Beta,1c9749c4-5bf7-11ed-9243-085bd6358b67,71,9401
Beta,1c974a5d-5bf7-11ed-a819-085bd6358b67,6284,2267
Beta,1c974afa-5bf7-11ed-a5d1-085bd6358b67,5115,670
Beta,1c974b95-5bf7-11ed-84a9-085bd6358b67,719,6827
Beta,1c974c33-5bf7-11ed-aafc-085bd6358b67,6630,5473
Delta,1c974ccf-5bf7-11ed-b270-085bd6358b67,1016,9871
Alpha,1c974d70-5bf7-11ed-b30d-085bd6358b67,6228,538
Alpha,1c974e0d-5bf7-11ed-b316-085bd6358b67,3034,2799
Beta,1c974eab-5bf7-11ed-bcfb-085bd6358b67,186,963
Beta,1c974f48-5bf7-11ed-a058-085bd6358b67,1353,3064
Alpha,1c974fee-5bf7-11ed-bf7f-085bd6358b67,6528,7670
Alpha,1c975089-5bf7-11ed-9dd4-085bd6358b67,1793,5963
Alpha,1c975125-5bf7-11ed-bf98-085bd6358b67,2111,1704
Delta,1c9751bf-5bf7-11ed-8cbf-085bd6358b67,8071,2053
Alpha,1c97525d-5bf7-11ed-bb1f-085bd6358b67,5916,2654
Alpha,1c9752fc-5bf7-11ed-b537-085bd6358b67,8970,6113
Gamma,1c975396-5bf7-11ed-bc82-085bd6358b67,5379,3184
Delta,1c975432-5bf7-11ed-9be4-085bd6358b67,3837,1489
Alpha,1c9754cc-5bf7-11ed-8552-085bd6358b67,8895,5437
Gamma,1c975577-5bf7-11ed-8a6f-085bd6358b67,4628,7473
Delta,1c975612-5bf7-11ed-9e74-085bd6358b67,4498,5294
Delta,1c9756ab-5bf7-11ed-9026-085bd6358b67,8117,6531
Alpha,1c975746-5bf7-11ed-a319-085bd6358b67,4154,3224
Delta,1c9757e3-5bf7-11ed-b9da-085bd6358b67,4857,791
Alpha,1c975883-5bf7-11ed-8bb0-085bd6358b67,6932,8886
Gamma,1c97591c-5bf7-11ed-bf89-085bd6358b67,7173,3785
Gamma,1c9759b8-5bf7-11ed-8aa9-085bd6358b67,4644,4850
Gamma,1c975a50-5bf7-11ed-b11e-085bd6358b67,2740,9463
Alpha,1c975af0-5bf7-11ed-b400-085bd6358b67,3945,6578
Alpha,1c975b8e-5bf7-11ed-9281-085bd6358b67,8,8138
Delta,1c975c2a-5bf7-11ed-aca7-085bd6358b67,8471,8359
Alpha,1c975cc6-5bf7-11ed-af48-085bd6358b67,9291,643
Gamma,1c975d61-5bf7-11ed-a43c-085bd6358b67,600,5447
Delta,1c975e02-5bf7-11ed-8dea-085bd6358b67,7046,9311
Alpha,1c975ea0-5bf7-11ed-a458-085bd6358b67,8078,5503
Beta,1c975f3f-5bf7-11ed-98b1-085bd6358b67,6425,9528
Delta,1c975fdc-5bf7-11ed-8db3-085bd6358b67,5667,7414
Gamma,1c97607a-5bf7-11ed-ad99-085bd6358b67,5258,8506
Gamma,1c976114-5bf7-11ed-af77-085bd6358b67,8796,6439
Gamma,1c9761b1-5bf7-11ed-9da8-085bd6358b67,1767,1193
Alpha,1c97624d-5bf7-11ed-8763-085bd6358b67,3964,8725
Gamma,1c9762e5-5bf7-11ed-afc3-085bd6358b67,1512,4912
Delta,1c976381-5bf7-11ed-9f6e-085bd6358b67,136,4256
Delta,1c976422-5bf7-11ed-a18b-085bd6358b67,3885,9306
Delta,1c9764bf-5bf7-11ed-98fd-085bd6358b67,9570,7258
Beta,1c97655b-5bf7-11ed-82e5-085bd6358b67,4042,8555
Gamma,1c9765fc-5bf7-11ed-b3f8-085bd6358b67,4960,1252
Gamma,1c97669b-5bf7-11ed-adeb-085bd6358b67,891,9104
Gamma,1c976734-5bf7-11ed-96ac-085bd6358b67,2545,6330
Delta,1c9767cc-5bf7-11ed-8320-085bd6358b67,3718,9259
Gamma,1c976876-5bf7-11ed-900f-085bd6358b67,8261,5780
Alpha,1c976910-5bf7-11ed-9d75-085bd6358b67,9047,2732
Beta,1c9769af-5bf7-11ed-af27-085bd6358b67,4581,7967
Delta,1c976a5e-5bf7-11ed-8120-085bd6358b67,3111,4217
Gamma,1c976afc-5bf7-11ed-9ca6-085bd6358b67,6348,8638
Gamma,1c976b99-5bf7-11ed-941c-085bd6358b67,5325,8906
Gamma,1c976c33-5bf7-11ed-8fab-085bd6358b67,1586,5963
Alpha,1c976cd1-5bf7-11ed-818e-085bd6358b67,9573,6744
Alpha,1c976d72-5bf7-11ed-89ea-085bd6358b67,2079,2857
Delta,1c976e10-5bf7-11ed-8bb3-085bd6358b67,608,7429
Gamma,1c976ead-5bf7-11ed-8789-085bd6358b67,2800,9601
Beta,1c976f47-5bf7-11ed-be53-085bd6358b67,1782,1185
Beta,1c976fe3-5bf7-11ed-9fee-085bd6358b67,3734,8344
Beta,1c97707e-5bf7-11ed-99a4-085bd6358b67,2596,9419
Alpha,1c97711a-5bf7-11ed-a1cc-085bd6358b67,2468,8943
Alpha,1c9771b6-5bf7-11ed-be2e-085bd6358b67,9717,3257
Alpha,1c977254-5bf7-11ed-858d-085bd6358b67,9390,9854
Beta,1c9772f2-5bf7-11ed-a160-085bd6358b67,4862,7669
Gamma,1c97738a-5bf7-11ed-9988-085bd6358b67,9014,5451
Alpha,1c977428-5bf7-11ed-a62f-085bd6358b67,5533,8335
Alpha,1c9774c4-5bf7-11ed-adfa-085bd6358b67,4018,5691
Gamma,1c97755f-5bf7-11ed-8152-085bd6358b67,9819,9803
Gamma,1c9775f8-5bf7-11ed-82e4-085bd6358b67,3711,1576
Alpha,1c977696-5bf7-11ed-9653-085bd6358b67,8403,417
Gamma,1c977731-5bf7-11ed-b0cf-085bd6358b67,2307,4276
Delta,1c9777cb-5bf7-11ed-82b5-085bd6358b67,7681,9244
Delta,1c977864-5bf7-11ed-8933-085bd6358b67,1611,9095
Gamma,1c9778ff-5bf7-11ed-b634-085bd6358b67,2005,7559
Alpha,1c97799c-5bf7-11ed-aedb-085bd6358b67,7812,509
Alpha,1c977a36-5bf7-11ed-9190-085bd6358b67,7560,1342
Beta,1c977ad2-5bf7-11ed-9907-085bd6358b67,6402,1379
Gamma,1c977b7b-5bf7-11ed-bb96-085bd6358b67,4471,7551
Gamma,1c977c2d-5bf7-11ed-bdcb-085bd6358b67,1683,5415
Gamma,1c977cc9-5bf7-11ed-b724-085bd6358b67,2247,2544
Delta,1c977d6a-5bf7-11ed-b1a2-085bd6358b67,3545,8707
Alpha,1c977e0a-5bf7-11ed-8ec4-085bd6358b67,3404,3608
Gamma,1c977ea6-5bf7-11ed-82b4-085bd6358b67,6266,3231
Gamma,1c977f44-5bf7-11ed-9c9b-085bd6358b67,5435,2
Alpha,1c977fe5-5bf7-11ed-abb3-085bd6358b67,9040,9582
Beta,1c978081-5bf7-11ed-aad5-085bd6358b67,5517,5148
Gamma,1c97811a-5bf7-11ed-b921-085bd6358b67,9862,9954
Gamma,1c9781b6-5bf7-11ed-81ad-085bd6358b67,8934,9072
Beta,1c978255-5bf7-11ed-8050-085bd6358b67,7963,770
Beta,1c9782f1-5bf7-11ed-94ec-085bd6358b67,2414,7506
Alpha,1c97838b-5bf7-11ed-aa0b-085bd6358b67,6072,687
Beta,1c978433-5bf7-11ed-a5de-085bd6358b67,2192,777
Alpha,1c9784d1-5bf7-11ed-abfd-085bd6358b67,4173,914
Gamma,1c978570-5bf7-11ed-8c6f-085bd6358b67,9454,4153
Gamma,1c978612-5bf7-11ed-af94-085bd6358b67,29,4404
Beta,1c9786b0-5bf7-11ed-9c3f-085bd6358b67,7794,3731
Gamma,1c97874d-5bf7-11ed-9141-085bd6358b67,1366,703
Gamma,1c9787e8-5bf7-11ed-88e0-085bd6358b67,2486,8344
Delta,1c978886-5bf7-11ed-ba30-085bd6358b67,5889,1175
Beta,1c97891f-5bf7-11ed-9348-085bd6358b67,3578,5304
Gamma,1c9789c0-5bf7-11ed-ab98-085bd6358b67,1044,367
Gamma,1c978a68-5bf7-11ed-a738-085bd6358b67,4680,421
Delta,1c978b0e-5bf7-11ed-bc8e-085bd6358b67,5332,6316
Gamma,1c978ba8-5bf7-11ed-9a65-085bd6358b67,3402,7343
Gamma,1c978c42-5bf7-11ed-8af6-085bd6358b67,6311,7191
Delta,1c978cdc-5bf7-11ed-91c2-085bd6358b67,1132,6501
Delta,1c978d79-5bf7-11ed-914d-085bd6358b67,8534,1263
Gamma,1c978e14-5bf7-11ed-802f-085bd6358b67,5428,5378
Gamma,1c978eb0-5bf7-11ed-86ec-085bd6358b67,6754,2948
Beta,1c978f5b-5bf7-11ed-968b-085bd6358b67,6754,1570
Delta,1c978ff7-5bf7-11ed-9d79-085bd6358b67,4958,7813
Alpha,1c979091-5bf7-11ed-b959-085bd6358b67,8191,7900
Delta,1c979129-5bf7-11ed-b9b8-085bd6358b67,6471,252
Beta,1c9791c7-5bf7-11ed-8c1a-085bd6358b67,7571,2357
Gamma,1c979260-5bf7-11ed-8af1-085bd6358b67,5210,4559
Beta,1c9792fd-5bf7-11ed-ac99-085bd6358b67,2089,1022
Gamma,1c979394-5bf7-11ed-b4e2-085bd6358b67,7702,2281
Delta,1c97943d-5bf7-11ed-ab1d-085bd6358b67,8066,9861
Delta,1c9794d4-5bf7-11ed-ad7e-085bd6358b67,9236,7417
Gamma,1c979570-5bf7-11ed-b008-085bd6358b67,4312,4243
Delta,1c979608-5bf7-11ed-b5ce-085bd6358b67,6284,1622
Gamma,1c9796a2-5bf7-11ed-97c9-085bd6358b67,4299,6186
Gamma,1c97973e-5bf7-11ed-ba8b-085bd6358b67,4602,8951
Beta,1c9797dd-5bf7-11ed-955f-085bd6358b67,5307,1923
Gamma,1c97987f-5bf7-11ed-8762-085bd6358b67,9720,2986
Beta,1c97991d-5bf7-11ed-9f8e-085bd6358b67,7441,8923
Delta,1c9799c4-5bf7-11ed-badd-085bd6358b67,7351,1921
Beta,1c979a60-5bf7-11ed-a909-085bd6358b67,4729,1836
Beta,1c979af9-5bf7-11ed-83d7-085bd6358b67,1731,5663
Alpha,1c979b96-5bf7-11ed-bf7d-085bd6358b67,4638,890
Delta,1c979c31-5bf7-11ed-aea3-085bd6358b67,153,2548
Gamma,1c979ccc-5bf7-11ed-b0d9-085bd6358b67,4291,9226
Alpha,1c979d64-5bf7-11ed-a6f0-085bd6358b67,407,1216
Gamma,1c979dfc-5bf7-11ed-a1cc-085bd6358b67,9174,939
Beta,1c979ea1-5bf7-11ed-b08d-085bd6358b67,9251,6737
Beta,1c979f3b-5bf7-11ed-ace0-085bd6358b67,9121,1334
Gamma,1c979fd5-5bf7-11ed-b6e7-085bd6358b67,6197,7065
Alpha,1c97a06e-5bf7-11ed-b62b-085bd6358b67,7886,5477
Alpha,1c97a10a-5bf7-11ed-8587-085bd6358b67,7662,4161
Gamma,1c97a1a3-5bf7-11ed-a018-085bd6358b67,2119,809
Gamma,1c97a241-5bf7-11ed-9c50-085bd6358b67,4014,8149
Alpha,1c97a2fa-5bf7-11ed-97cb-085bd6358b67,1228,8920
Beta,1c97a393-5bf7-11ed-b256-085bd6358b67,1663,2917
Gamma,1c97a433-5bf7-11ed-8f42-085bd6358b67,3555,7154
Beta,1c97a4cd-5bf7-11ed-811a-085bd6358b67,5040,5672
Delta,1c97a566-5bf7-11ed-8e25-085bd6358b67,3632,9689
Alpha,1c97a602-5bf7-11ed-8ea9-085bd6358b67,8564,8265
Delta,1c97a69c-5bf7-11ed-af55-085bd6358b67,9716,2274
Alpha,1c97a73a-5bf7-11ed-a23a-085bd6358b67,9534,3779
Delta,1c97a7d5-5bf7-11ed-b633-085bd6358b67,6863,4078
Alpha,1c97a872-5bf7-11ed-9c7d-085bd6358b67,3548,7361
Gamma,1c97a90d-5bf7-11ed-961c-085bd6358b67,4870,5374
Gamma,1c97a9a9-5bf7-11ed-9f65-085bd6358b67,9868,4818
Gamma,1c97aa44-5bf7-11ed-850b-085bd6358b67,6837,9162
Beta,1c97aadf-5bf7-11ed-bba0-085bd6358b67,4461,8904
Delta,1c97ab88-5bf7-11ed-a6ae-085bd6358b67,3924,8106
Beta,1c97ac21-5bf7-11ed-bf3b-085bd6358b67,5123,3626
Gamma,1c97acbc-5bf7-11ed-8874-085bd6358b67,4252,445
Alpha,1c97ad58-5bf7-11ed-aaa3-085bd6358b67,9083,9080
Gamma,1c97adf4-5bf7-11ed-9332-085bd6358b67,2732,7309
Delta,1c97ae8f-5bf7-11ed-af2b-085bd6358b67,3011,3562
Beta,1c97af39-5bf7-11ed-a277-085bd6358b67,2850,8580
Beta,1c97afd5-5bf7-11ed-94af-085bd6358b67,871,9545
Gamma,1c97b06f-5bf7-11ed-bf3f-085bd6358b67,6727,3376
Gamma,1c97b108-5bf7-11ed-9214-085bd6358b67,7006,6163
Alpha,1c97b1a7-5bf7-11ed-b4a9-085bd6358b67,8291,2551
Delta,1c97b24f-5bf7-11ed-936d-085bd6358b67,4164,7082
Beta,1c97b304-5bf7-11ed-a7f6-085bd6358b67,7803,4324
Gamma,1c97b3b2-5bf7-11ed-8c1c-085bd6358b67,7276,4881
Beta,1c97b44e-5bf7-11ed-af25-085bd6358b67,2370,1133
Alpha,1c97b4ed-5bf7-11ed-a195-085bd6358b67,1369,5877
Alpha,1c97b589-5bf7-11ed-a505-085bd6358b67,4503,7077
Alpha,1c97b638-5bf7-11ed-9d4e-085bd6358b67,2417,4199
Gamma,1c97b6d9-5bf7-11ed-9ef3-085bd6358b67,7203,6312
Gamma,1c97b776-5bf7-11ed-ae6f-085bd6358b67,8420,9379
Alpha,1c97b815-5bf7-11ed-bfbf-085bd6358b67,5133,1573
Alpha,1c97b8be-5bf7-11ed-bf15-085bd6358b67,8074,7607
Beta,1c97b960-5bf7-11ed-a1f5-085bd6358b67,3180,2846
Gamma,1c97b9fd-5bf7-11ed-96a5-085bd6358b67,8946,6252
Alpha,1c97ba9c-5bf7-11ed-86c9-085bd6358b67,6782,6555
Gamma,1c97bb3a-5bf7-11ed-a474-085bd6358b67,3335,2012
Gamma,1c97bbd4-5bf7-11ed-8c38-085bd6358b67,6047,9693
Alpha,1c97bc6d-5bf7-11ed-9c10-085bd6358b67,7374,1599
Alpha,1c97bd0b-5bf7-11ed-8952-085bd6358b67,834,9037
Delta,1c97bda5-5bf7-11ed-a7e6-085bd6358b67,262,4929
Beta,1c97be3e-5bf7-11ed-9e24-085bd6358b67,4397,4042
Gamma,1c97bedd-5bf7-11ed-8a02-085bd6358b67,1397,498
Delta,1c97bf78-5bf7-11ed-9b6a-085bd6358b67,1186,630
Gamma,1c97c011-5bf7-11ed-8375-085bd6358b67,3118,6417
Alpha,1c97c0b5-5bf7-11ed-a3ed-085bd6358b67,5949,884
Gamma,1c97c1a0-5bf7-11ed-9412-085bd6358b67,1611,1249
Delta,1c97c240-5bf7-11ed-afb1-085bd6358b67,429,349
Delta,1c97c2e3-5bf7-11ed-8724-085bd6358b67,4604,1764
Delta,1c97c37f-5bf7-11ed-a7e7-085bd6358b67,8899,2248
Beta,1c97c41d-5bf7-11ed-97c9-085bd6358b67,3754,9969
Alpha,1c97c4b7-5bf7-11ed-b206-085bd6358b67,9579,5248
Gamma,1c97c553-5bf7-11ed-bc50-085bd6358b67,4571,7735
Beta,1c97c5f0-5bf7-11ed-baf3-085bd6358b67,5026,3164
Alpha,1c97c693-5bf7-11ed-a1d8-085bd6358b67,6918,5122
Beta,1c97c72e-5bf7-11ed-9d7a-085bd6358b67,3815,6313
Delta,1c97c7c7-5bf7-11ed-b149-085bd6358b67,8310,21
Alpha,1c97c865-5bf7-11ed-b8e2-085bd6358b67,4788,6536
Gamma,1c97c8ff-5bf7-11ed-ad0b-085bd6358b67,1398,5444
Gamma,1c97c99c-5bf7-11ed-8dce-085bd6358b67,3958,2308
Delta,1c97ca46-5bf7-11ed-8514-085bd6358b67,6738,656
Alpha,1c97cadf-5bf7-11ed-8f0f-085bd6358b67,7206,1587
Beta,1c97cb7d-5bf7-11ed-af1b-085bd6358b67,1728,4939
Delta,1c97cc21-5bf7-11ed-ad4b-085bd6358b67,1795,1265
Gamma,1c97ccc2-5bf7-11ed-a129-085bd6358b67,2704,424
Beta,1c97cd5e-5bf7-11ed-bdcd-085bd6358b67,3514,2563
Gamma,1c97cdf6-5bf7-11ed-b3e9-085bd6358b67,5091,6264
Alpha,1c97ce95-5bf7-11ed-98e2-085bd6358b67,5579,5615
Gamma,1c97cf32-5bf7-11ed-9ebd-085bd6358b67,9776,7153
Alpha,1c97cfd0-5bf7-11ed-b0cb-085bd6358b67,8653,4452
Alpha,1c97d069-5bf7-11ed-a297-085bd6358b67,5299,2269
Beta,1c97d105-5bf7-11ed-bbb0-085bd6358b67,1458,3854
Beta,1c97d19f-5bf7-11ed-9a92-085bd6358b67,372,5158
Gamma,1c97d241-5bf7-11ed-ae7e-085bd6358b67,4849,7315
Delta,1c97d2dc-5bf7-11ed-84ca-085bd6358b67,4520,847
Gamma,1c97d389-5bf7-11ed-8c36-085bd6358b67,1186,4731
Gamma,1c97d42d-5bf7-11ed-ab34-085bd6358b67,8929,8901
Beta,1c97d4cc-5bf7-11ed-a50a-085bd6358b67,8480,9667
Alpha,1c97d566-5bf7-11ed-9180-085bd6358b67,1117,1234
Delta,1c97d600-5bf7-11ed-8a3a-085bd6358b67,1182,2762
Delta,1c97d6a1-5bf7-11ed-85f5-085bd6358b67,1014,8117
Alpha,1c97d73f-5bf7-11ed-87a8-085bd6358b67,7154,8100
Gamma,1c97d7e5-5bf7-11ed-b617-085bd6358b67,3370,8823
Delta,1c97d883-5bf7-11ed-b586-085bd6358b67,9130,1514
Beta,1c97d91c-5bf7-11ed-9360-085bd6358b67,2883,4617
Delta,1c97d9b7-5bf7-11ed-88f7-085bd6358b67,4911,2325
Gamma,1c97da59-5bf7-11ed-8aff-085bd6358b67,181,3348
Delta,1c97daf2-5bf7-11ed-a34d-085bd6358b67,4378,5433
Beta,1c97db94-5bf7-11ed-a4cb-085bd6358b67,6783,753
Delta,1c97dc2e-5bf7-11ed-a8a1-085bd6358b67,561,5882
Alpha,1c97dcc9-5bf7-11ed-aad4-085bd6358b67,4955,3404
Gamma,1c97dd79-5bf7-11ed-bbf0-085bd6358b67,7096,1607
Beta,1c97de15-5bf7-11ed-b717-085bd6358b67,2790,8459
Alpha,1c97deaf-5bf7-11ed-ae24-085bd6358b67,148,7265
Alpha,1c97df49-5bf7-11ed-b1a9-085bd6358b67,376,2334
Alpha,1c97dfe5-5bf7-11ed-8f7d-085bd6358b67,4617,9400
Delta,1c97e07d-5bf7-11ed-b696-085bd6358b67,5962,3129
Alpha,1c97e117-5bf7-11ed-b9ce-085bd6358b67,8647,7749
Alpha,1c97e1b7-5bf7-11ed-a107-085bd6358b67,4037,8133
Delta,1c97e251-5bf7-11ed-b4b4-085bd6358b67,1972,3492
Delta,1c97e2ef-5bf7-11ed-a0ae-085bd6358b67,8716,4065
Delta,1c97e398-5bf7-11ed-9599-085bd6358b67,6627,3199
Gamma,1c97e436-5bf7-11ed-b314-085bd6358b67,6708,1392
Alpha,1c97e4d5-5bf7-11ed-aba8-085bd6358b67,1887,526
Gamma,1c97e570-5bf7-11ed-89bd-085bd6358b67,8871,6178
Beta,1c97e60f-5bf7-11ed-bede-085bd6358b67,4083,1888
Beta,1c97e6ab-5bf7-11ed-a26f-085bd6358b67,9636,8066
Gamma,1c97e744-5bf7-11ed-83e1-085bd6358b67,9983,5794
Alpha,1c97e7e0-5bf7-11ed-bd3f-085bd6358b67,585,3822
Gamma,1c97e87f-5bf7-11ed-8c31-085bd6358b67,6612,8120
Beta,1c97e919-5bf7-11ed-a4fc-085bd6358b67,4868,7528
Delta,1c97e9b2-5bf7-11ed-b1f3-085bd6358b67,8784,1693
Gamma,1c97ea4d-5bf7-11ed-aa42-085bd6358b67,3100,3623
Delta,1c97eae9-5bf7-11ed-96ed-085bd6358b67,9431,5874
Delta,1c97eb86-5bf7-11ed-8daf-085bd6358b67,6075,5480
Alpha,1c97ec20-5bf7-11ed-ad03-085bd6358b67,6117,5185
Gamma,1c97ecb8-5bf7-11ed-9ef4-085bd6358b67,804,25
Delta,1c97ed5e-5bf7-11ed-961e-085bd6358b67,3022,8121
Beta,1c97edfc-5bf7-11ed-92cc-085bd6358b67,7912,8827
Beta,1c97ee9d-5bf7-11ed-a436-085bd6358b67,283,6844
Alpha,1c97ef39-5bf7-11ed-b3c6-085bd6358b67,3104,8733
Delta,1c97efd5-5bf7-11ed-b634-085bd6358b67,2699,2634
Beta,1c97f06e-5bf7-11ed-bbf1-085bd6358b67,803,18
Alpha,1c97f116-5bf7-11ed-83d2-085bd6358b67,5110,5248
Delta,1c97f1b6-5bf7-11ed-9caa-085bd6358b67,6533,3617
Alpha,1c97f250-5bf7-11ed-b27c-085bd6358b67,2717,3385
Alpha,1c97f2eb-5bf7-11ed-9610-085bd6358b67,2219,5129
Alpha,1c97f385-5bf7-11ed-a1f9-085bd6358b67,2416,6835
Beta,1c97f421-5bf7-11ed-826f-085bd6358b67,3081,1906
Alpha,1c97f4bf-5bf7-11ed-bc34-085bd6358b67,3972,6952
Alpha,1c97f55a-5bf7-11ed-85d5-085bd6358b67,8322,6176
Gamma,1c97f5f5-5bf7-11ed-85a0-085bd6358b67,4472,8336
Beta,1c97f68f-5bf7-11ed-90c1-085bd6358b67,1260,9307
Beta,1c97f727-5bf7-11ed-8587-085bd6358b67,31,6774
Delta,1c97f896-5bf7-11ed-a303-085bd6358b67,6340,5529
Delta,1c97f939-5bf7-11ed-b029-085bd6358b67,4905,4817
Delta,1c97f9d2-5bf7-11ed-adae-085bd6358b67,5746,1165
Alpha,1c97fa6f-5bf7-11ed-8481-085bd6358b67,530,3062
Gamma,1c97fb09-5bf7-11ed-aefc-085bd6358b67,630,7801
Beta,1c97fba6-5bf7-11ed-8ac3-085bd6358b67,6350,5205
Alpha,1c97fc40-5bf7-11ed-af93-085bd6358b67,1533,7597
Delta,1c97fcdb-5bf7-11ed-a902-085bd6358b67,2233,9336
Beta,1c97fd73-5bf7-11ed-ad5d-085bd6358b67,817,2844
Alpha,1c97fe0b-5bf7-11ed-ba11-085bd6358b67,7547,2789
Delta,1c97fea5-5bf7-11ed-8e82-085bd6358b67,9576,2793
Beta,1c97ff43-5bf7-11ed-afe6-085bd6358b67,1686,3686
Gamma,1c97ffdc-5bf7-11ed-99ce-085bd6358b67,6512,1311
Alpha,1c980081-5bf7-11ed-9bdf-085bd6358b67,7401,4832
Gamma,1c98011a-5bf7-11ed-8565-085bd6358b67,4275,2448
Beta,1c9801cb-5bf7-11ed-b1f4-085bd6358b67,8997,468
Beta,1c98027d-5bf7-11ed-91ac-085bd6358b67,8374,7823
Alpha,1c98032d-5bf7-11ed-ab3d-085bd6358b67,7237,4993
Delta,1c9803d2-5bf7-11ed-95de-085bd6358b67,9899,9823
Beta,1c980471-5bf7-11ed-b63a-085bd6358b67,1018,3038
Gamma,1c98051d-5bf7-11ed-9da5-085bd6358b67,6077,606
Alpha,1c9805b9-5bf7-11ed-bb29-085bd6358b67,7195,2585
